run_id,manager,standard,width_mhz,nss,gi_ns,step_size_db,step_time_s,seed,series,snr_db,rate_mbps,wall_s
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,selected,10.0,25.8088,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,selected,9.0,25.8088,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,selected,8.0,25.8088,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,selected,7.0,25.8088,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,selected,6.0,17.2059,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,selected,5.0,17.2059,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,55.0,129.466,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,54.0,129.483,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,53.0,129.556,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,52.0,129.671,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,51.0,129.597,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,50.0,129.606,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,49.0,129.589,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,48.0,129.565,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,47.0,129.54,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,46.0,129.499,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,45.0,129.688,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,44.0,129.655,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,43.0,129.524,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,42.0,129.794,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,41.0,129.565,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,40.0,129.532,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,39.0,129.565,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,38.0,129.663,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,37.0,129.72,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,36.0,129.589,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,35.0,117.506,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,34.0,117.531,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,33.0,104.882,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,32.0,104.727,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,31.0,104.882,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,30.0,104.792,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,29.0,104.907,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,28.0,104.825,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,27.0,104.767,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,26.0,103.85,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,25.0,94.4701,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,24.0,79.3149,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,23.0,79.1593,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,22.0,79.3559,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,21.0,79.1183,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,20.0,71.3933,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,19.0,63.3733,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,18.0,63.0211,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,17.0,47.6692,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,16.0,47.53,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,15.0,47.5464,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,14.0,47.4317,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,13.0,31.8505,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,12.0,31.6621,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,11.0,31.6211,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,10.0,23.765,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,9.0,23.6831,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,8.0,23.6667,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,7.0,23.4045,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,6.0,15.8106,4.783470869064331
Ideal_802.11ax-5GHz_20MHz_1ss_800ns_st1.0_s1,Ideal,802.11ax-5GHz,20,1,800,1.0,1.0,1,observed,5.0,15.6795,4.783470869064331
